Date,PIN,MAP,PEN,VAL,ADR,ASI,BAS,FLR,NAR,TSM,CPL,MER,ALT
1/12/2012,27.66,,6.12,9.29,11.78,29.81,,,,,,,
1/13/2012,27.64,,6.12,9.28,11.77,29.81,,,,,,,
1/14/2012,27.65,,6.12,9.27,11.78,29.81,,,,,,,
1/15/2012,27.66,,6.12,9.27,11.77,29.81,,,,,,,
1/16/2012,27.66,,6.12,9.26,11.78,29.81,,,,,,,
1/17/2012,27.64,,6.11,9.25,11.77,29.81,,,,,,,
1/18/2012,27.65,,6.11,9.24,11.77,29.81,,,,,,,
1/19/2012,27.64,,6.1,9.23,11.77,29.81,,,,,,,
1/20/2012,27.66,,6.1,9.23,11.77,29.81,,,,,,,
1/21/2012,27.65,,6.09,9.21,11.76,29.82,,,,,,,
1/22/2012,27.65,,6.09,9.2,11.76,29.81,,,,,,,
1/23/2012,27.65,,6.08,9.19,11.77,29.82,,,,,,,
1/24/2012,27.64,,6.08,9.18,11.77,29.82,,,,,,,
1/25/2012,27.64,,6.07,9.17,11.77,29.82,,,,,,,
1/26/2012,27.64,,6.05,9.15,11.76,29.82,,,,,,,
1/27/2012,27.65,,6.01,9.15,11.75,29.82,,,,,,,
1/28/2012,27.65,,5.96,9.13,11.74,29.83,,,,,,,
1/29/2012,27.64,,5.88,9.12,11.74,29.82,,,,,,,
1/30/2012,27.64,,5.82,9.1,11.73,29.83,,,,,,,
1/31/2012,27.64,,5.77,9.1,11.72,29.83,,,,,,,
2/1/2012,27.65,,5.73,9.09,11.71,29.83,,,,,,,
2/2/2012,27.68,,5.69,9.08,11.7,29.83,,,,,,,
2/3/2012,27.7,,5.64,9.07,11.68,29.83,,,,,,,
2/4/2012,27.7,,5.6,9.06,11.68,29.83,,,,,,,
2/5/2012,27.7,,5.57,9.04,11.68,29.83,,,,,,,
2/6/2012,27.69,,5.54,9.03,11.67,29.83,,,,,,,
2/7/2012,27.67,,5.51,9.02,11.64,29.83,,,,,,,
2/8/2012,27.66,,5.48,9.02,11.63,29.83,,,,,,,
2/9/2012,27.67,,5.47,9.01,11.63,29.83,,,,,,,
2/10/2012,27.68,,5.45,8.99,11.63,29.83,,,,,,,
2/11/2012,27.69,,5.44,,11.61,29.83,,,,,,,
2/12/2012,27.67,,5.43,,11.61,29.84,,,,,,,
2/13/2012,27.67,,5.42,,11.61,29.84,,,,,,,
2/14/2012,,,5.41,,11.61,29.85,,,,,,,
2/15/2012,,,5.39,,11.61,29.84,,,,,,,
2/16/2012,,,5.38,,11.6,29.84,,,,,,,
2/17/2012,,,5.37,,11.59,29.84,,,,,,,
2/18/2012,,,5.37,,11.59,29.84,,,,,,,
2/19/2012,,,5.36,,11.58,29.85,,,,,,,
2/20/2012,,,5.36,,11.57,29.85,,,,,,,
2/21/2012,,,5.35,,11.56,29.85,,,,,,,
2/22/2012,,21.9,5.35,,11.56,29.85,,,,,,,
2/23/2012,,21.89,5.35,,11.55,29.85,,,,,,,
2/24/2012,,21.89,5.34,,11.54,29.85,,,,,,,
2/25/2012,,21.89,5.34,,11.53,29.85,,,,,,,
2/26/2012,,21.89,5.34,,11.53,29.85,,,,,,,
2/27/2012,,21.81,5.34,,11.53,29.85,,,,,,,
2/28/2012,,21.81,5.34,,11.52,29.86,,,,28.18,,,
2/29/2012,,21.63,5.34,,11.51,29.85,,,,28.19,,,
3/1/2012,,21.54,5.34,,11.5,29.85,,,,28.19,,,
3/2/2012,,21.47,5.33,,11.5,29.86,,,,28.19,,,
3/3/2012,,21.42,5.34,,11.48,29.86,,,,28.18,,,
3/4/2012,,21.42,5.34,,11.48,29.86,,,,28.18,,,
3/5/2012,,21.35,5.34,,11.48,29.86,,,,28.18,,,
3/6/2012,,21.19,5.34,,11.48,29.86,,,,28.17,,,
3/7/2012,,21.03,5.34,,11.47,29.87,,,,28.16,,,
3/8/2012,,20.96,5.34,,11.47,29.86,,,,28.17,,,
3/9/2012,,20.93,5.35,,11.45,29.86,,,,28.16,,,
3/10/2012,,20.85,5.35,,11.44,29.86,,,,28.16,,,
3/11/2012,,20.73,5.35,,11.44,29.87,,,,28.17,,,
3/12/2012,,20.56,5.36,,11.43,29.86,,,,28.17,,,
3/13/2012,,20.45,5.36,,11.45,29.86,,,,28.18,,,
3/14/2012,,20.4,5.37,,11.45,29.87,,,,28.16,,,
3/15/2012,,20.6,5.37,,11.42,29.86,,,,28.15,,,
3/16/2012,,20.37,5.38,,11.41,29.87,,,,28.15,,,
3/17/2012,,20.31,5.39,,11.4,29.88,,,,28.16,,,
3/18/2012,,20.31,5.39,,11.39,29.87,,,,28.16,,,
3/19/2012,,20.3,5.4,,11.4,29.87,,,,28.17,,,
3/20/2012,,20.22,5.4,,11.39,29.87,,,,28.16,,,
3/21/2012,,20.18,5.41,,11.38,29.87,,,,28.15,,,
3/22/2012,,20.14,5.42,,11.38,29.87,,,,28.14,,,
3/23/2012,,20.12,5.43,,11.37,29.87,,,,28.16,,,
3/24/2012,,20.11,5.44,,11.37,29.87,,,,28.17,,,
3/25/2012,,20.16,5.44,,11.37,29.88,,,,28.17,,,
3/26/2012,,20.09,5.45,,11.36,29.88,,,,28.15,,,
3/27/2012,,20.07,5.46,,11.36,29.88,,,25.57,28.14,,,
3/28/2012,,20.02,5.46,,11.36,29.89,,,25.58,28.12,,,
3/29/2012,,20.01,5.47,,11.36,29.88,,,25.59,28.15,,,
3/30/2012,,19.97,5.48,,11.36,29.89,,,25.61,28.14,,,
3/31/2012,,19.99,5.49,,11.36,29.88,,,25.61,28.15,,,
4/1/2012,,20,5.49,8.93,11.37,29.89,,,25.6,28.17,,,
4/2/2012,27.7,19.9,5.5,8.93,11.37,29.88,,,25.58,28.17,,,
4/3/2012,27.71,19.78,5.51,8.93,11.35,29.89,,,25.58,28.16,,,
4/4/2012,27.73,19.78,5.51,8.94,11.36,29.88,,,25.57,28.16,,,
4/5/2012,27.73,19.89,5.52,8.94,11.35,29.89,,,25.56,28.15,,,
4/6/2012,27.72,19.93,5.53,8.95,11.34,29.88,,,25.56,28.14,,,
4/7/2012,27.71,19.98,5.54,8.95,11.34,29.89,,,25.56,28.14,,,
4/8/2012,27.72,20.06,5.55,8.95,11.34,29.89,,,25.56,28.15,,,
4/9/2012,27.72,20,5.55,8.96,11.34,29.89,,,25.57,28.15,,,
4/10/2012,27.73,19.93,5.56,8.96,11.34,29.89,,,25.59,28.12,,,
4/11/2012,27.73,19.95,5.57,8.97,11.34,29.9,,,25.61,28.11,,,
4/12/2012,27.72,19.92,5.58,8.97,11.34,29.9,,,25.6,28.1,,,
4/13/2012,27.71,19.93,5.58,8.97,11.34,29.89,,,25.58,28.11,,,
4/14/2012,27.71,19.96,5.59,8.97,11.35,29.9,,,25.57,28.11,,,
4/15/2012,27.71,20.12,5.6,8.98,11.34,29.89,,,25.58,28.13,,,
4/16/2012,27.71,20.01,5.61,8.98,11.35,29.9,,,25.59,28.14,,,
4/17/2012,27.73,19.88,5.62,8.99,11.35,29.9,,,25.62,28.13,,,
4/18/2012,27.73,19.89,5.62,8.99,11.35,29.9,,,25.63,28.12,,,
4/19/2012,27.72,19.89,5.63,9,11.35,29.9,,,25.61,28.12,,,
4/20/2012,27.73,19.89,5.64,9,11.34,29.9,,,25.58,28.12,,,
4/21/2012,27.74,19.99,5.65,9.01,11.35,29.9,,,25.6,28.11,,,
4/22/2012,27.74,19.96,5.65,9.01,11.36,29.9,,,25.62,28.11,,,
4/23/2012,27.75,19.95,5.66,9.02,11.37,29.91,,,25.62,28.11,,,
4/24/2012,27.74,19.85,5.67,9.02,11.36,29.91,,,25.62,28.1,,,
4/25/2012,27.73,19.82,5.68,9.03,11.35,29.91,,,25.61,28.08,,,
4/26/2012,27.73,19.87,5.68,9.03,11.34,29.9,,,25.56,28.09,,,
4/27/2012,27.74,19.82,5.69,9.04,11.39,29.9,,,25.6,28.09,,,
4/28/2012,27.75,19.82,5.69,9.04,11.36,29.91,,,25.6,28.09,,,
4/29/2012,27.75,19.89,5.7,9.05,11.36,29.91,,,25.62,28.1,,,
4/30/2012,27.76,19.9,5.7,9.05,11.37,29.91,,,25.67,28.09,,,
5/1/2012,27.76,19.87,5.71,9.06,11.38,29.92,,,25.68,28.07,,,
5/2/2012,27.77,19.87,5.71,9.06,11.38,29.92,,,25.69,28.08,,,
5/3/2012,27.77,19.84,5.72,9.07,,29.92,,,25.69,28.08,,,
5/4/2012,27.77,19.83,5.72,9.07,,29.91,,,25.69,28.07,,,
5/5/2012,27.76,19.85,5.72,9.07,,29.91,,,25.68,28.05,,,
5/6/2012,27.76,19.87,5.73,9.07,,29.92,,,25.68,28.04,,,
5/7/2012,27.77,19.84,5.73,9.08,,29.92,,,25.7,28.08,,,
5/8/2012,27.78,19.81,5.74,9.08,,29.92,,,25.71,28.1,,,
5/9/2012,27.75,19.83,5.74,9.08,,29.92,,,25.67,28.1,,,
5/10/2012,27.73,19.88,5.75,9.08,,29.91,,,25.63,28.08,,,
5/11/2012,27.74,19.86,5.75,9.09,,29.91,,,25.62,28.08,,,
5/12/2012,27.73,19.89,5.76,9.1,,29.91,,,25.62,28.06,,,
5/13/2012,27.73,19.93,5.76,9.1,,29.92,,,25.64,28.05,,,
5/14/2012,27.74,19.91,5.76,9.11,,29.92,,,25.67,28.05,,,
5/15/2012,27.74,19.88,5.76,9.11,,29.93,,,25.69,28.05,,,
5/16/2012,27.74,19.93,5.77,9.11,,29.93,,,25.69,28.05,,,
5/17/2012,27.74,19.96,5.77,9.1,,29.93,,,25.7,28.04,,,
5/18/2012,27.74,19.97,5.77,9.1,,29.93,,,25.7,28.04,,,
5/19/2012,27.74,19.96,5.77,9.1,,29.93,,,25.7,28.02,,,
5/20/2012,27.72,19.98,5.77,9.1,,29.93,,,25.7,28,,,
5/21/2012,27.73,20,5.77,9.1,,29.93,,,25.72,27.99,,,
5/22/2012,27.73,20.01,5.78,9.1,,29.93,,,25.71,27.99,,,
5/23/2012,27.71,19.98,5.78,9.1,,29.93,,,25.7,28,,,
5/24/2012,27.7,20.01,5.78,9.1,,29.93,,,25.67,28.03,,,
5/25/2012,27.7,20.05,5.78,9.1,,29.93,,,25.67,28.03,,,
5/26/2012,27.71,20,5.78,9.1,,29.93,,,25.68,28.02,,,
5/27/2012,27.71,20.07,5.79,9.11,,29.93,,,25.69,28,,,
5/28/2012,27.73,20.06,5.79,9.11,,29.93,,,25.72,27.99,,,
5/29/2012,27.73,20.1,5.79,9.11,,29.92,,,25.71,27.97,,,
5/30/2012,27.71,20.07,5.79,9.12,,29.92,,,25.69,27.96,,,
5/31/2012,27.72,20.04,5.79,9.12,,29.92,,,25.7,27.95,,,
6/1/2012,27.72,20.08,5.8,9.13,11.57,29.92,,,25.72,27.94,,,
6/2/2012,27.7,20.09,5.8,9.13,11.56,29.92,,,25.71,27.92,,,
6/3/2012,27.68,20.07,5.8,9.13,11.57,29.92,,,25.67,27.91,,,
6/4/2012,27.68,20.1,5.8,9.13,11.59,29.92,,,25.65,27.9,,,
6/5/2012,27.7,20.13,5.81,9.14,11.61,29.92,,,25.71,27.87,,,
6/6/2012,27.72,20.2,5.81,9.15,11.61,29.93,,,25.75,27.87,,,
6/7/2012,27.72,20.16,5.8,9.15,11.6,29.93,,,25.76,27.86,,,
6/8/2012,27.7,20.13,5.8,9.15,11.6,29.93,,,25.76,27.88,,,
6/9/2012,27.7,20.1,5.79,9.15,11.63,29.93,,,25.76,27.87,,,
6/10/2012,27.71,20.03,5.78,9.15,11.64,29.93,,,25.74,27.84,,,
6/11/2012,27.71,20.03,5.77,9.15,11.64,29.93,,,25.73,27.81,,,
6/12/2012,27.71,20.02,5.77,9.15,11.64,29.93,,,25.73,27.78,,,
6/13/2012,27.71,20.05,5.76,9.15,11.65,29.93,,,25.74,27.78,,,
6/14/2012,27.71,20.04,5.75,9.15,11.65,29.94,,,25.75,27.8,,,
6/15/2012,27.7,20.06,5.74,9.15,11.65,29.94,,,25.74,27.79,,,
6/16/2012,27.7,20.08,5.73,9.15,11.65,29.93,,,25.73,27.78,,,
6/17/2012,27.7,20.07,5.73,9.15,11.65,29.93,,,25.73,27.77,,,
6/18/2012,27.69,20.08,5.72,9.15,11.65,29.93,,,25.69,27.75,,,
6/19/2012,27.68,20.06,5.71,9.15,11.66,29.93,,,25.69,27.74,,,
6/20/2012,27.66,20.07,5.7,9.16,11.66,29.93,,,25.67,27.72,,,
6/21/2012,27.68,20.12,5.69,9.15,11.66,29.94,,,25.68,27.69,,,
6/22/2012,27.68,20.18,5.67,9.14,11.66,29.94,,,25.71,27.67,,,
6/23/2012,27.7,20.18,5.65,9.09,11.68,29.95,,,25.75,27.67,,,
6/24/2012,27.7,20.14,5.62,9.05,11.68,29.94,,,25.75,27.66,,,
6/25/2012,27.68,20.11,5.59,9.03,11.68,29.94,,,25.73,27.64,,,
6/26/2012,27.69,20.13,5.57,9.01,11.68,29.94,,,25.74,27.62,,,
6/27/2012,27.69,20.11,5.53,8.99,11.69,29.95,,,25.73,27.61,,,
6/28/2012,27.69,20.13,5.49,8.98,11.7,29.94,,,25.71,27.6,,,
6/29/2012,27.67,19.91,5.46,8.96,11.7,29.94,5.38,,25.69,27.58,,,
6/30/2012,27.67,19.96,5.42,8.95,11.7,29.94,5.36,,25.68,27.56,,,
7/1/2012,27.67,20.06,5.39,8.94,11.7,29.95,5.32,,25.67,27.57,,,
7/2/2012,27.67,20.05,5.37,8.93,11.7,29.94,5.29,,25.66,27.57,,,
7/3/2012,27.68,20.04,5.34,8.92,11.7,29.95,5.26,,25.66,27.55,,,
7/4/2012,27.67,20.02,5.32,8.91,11.71,29.94,5.23,,25.63,27.52,,,
7/5/2012,27.67,20.04,5.31,8.9,11.71,29.94,5.22,,25.61,27.51,,,
7/6/2012,27.67,20.16,5.29,8.89,11.71,29.94,5.2,,25.59,27.5,,,
7/7/2012,27.68,20.24,5.28,8.89,11.73,29.94,5.19,,25.63,27.49,,,
7/8/2012,27.7,20.21,5.27,8.88,11.73,29.95,5.18,,25.65,27.47,,,
7/9/2012,27.7,20.19,5.26,8.87,11.73,29.95,5.17,,25.63,27.46,,,
7/10/2012,27.68,20.21,5.25,8.86,11.73,29.95,5.16,,25.58,27.46,,,
7/11/2012,27.66,20.21,5.24,8.85,11.74,29.94,5.15,,25.52,27.46,,,
7/12/2012,27.66,20.18,5.24,8.85,11.74,29.94,5.15,,25.51,27.42,,,
7/13/2012,27.71,20.19,5.24,8.85,11.76,29.94,5.17,,25.57,27.4,,,
7/14/2012,27.73,20.19,5.24,8.84,11.75,29.94,5.17,,25.58,27.4,,,
7/15/2012,27.72,20.17,5.24,8.83,11.77,29.94,5.16,,25.57,27.39,,,
7/16/2012,27.71,20.17,5.24,8.83,11.78,29.94,5.17,,25.56,27.36,,,
7/17/2012,27.7,20.15,5.24,8.83,11.78,29.94,5.17,,25.55,27.35,,,
7/18/2012,27.72,20.29,5.24,8.82,11.79,29.94,5.17,,25.55,27.34,,,
7/19/2012,27.73,20.23,5.24,8.82,11.79,29.94,5.18,,25.53,27.33,,,
7/20/2012,27.71,20.24,5.24,8.81,11.79,29.94,5.18,,25.49,27.33,,,
7/21/2012,27.7,20.41,5.24,8.81,11.8,29.93,5.18,,25.46,27.32,,,
7/22/2012,27.7,20.4,5.24,8.81,11.8,29.93,5.2,,25.46,27.3,,,
7/23/2012,27.71,20.29,5.25,8.8,11.81,29.93,5.2,,25.46,27.29,,,
7/24/2012,27.7,20.24,5.25,8.8,11.81,29.93,5.21,,25.43,27.27,,,
7/25/2012,27.7,20.34,5.25,8.8,11.83,29.93,5.22,,25.4,27.26,,,
7/26/2012,27.7,20.65,5.26,8.8,11.83,29.92,5.23,,25.4,27.25,,,
7/27/2012,27.71,,5.26,8.79,11.85,29.93,5.24,,25.4,27.24,,,
7/28/2012,27.72,,5.26,8.79,11.85,29.93,5.25,,25.39,27.25,,,
7/29/2012,27.71,20.44,5.27,8.79,11.86,29.93,5.26,,25.36,27.23,,,
7/30/2012,27.73,20.4,5.28,8.79,11.88,29.92,5.28,,25.39,27.22,,,
7/31/2012,27.76,20.36,5.28,8.79,11.89,29.93,5.29,,25.42,27.19,,,
8/1/2012,27.76,20.4,5.29,8.79,11.9,29.92,5.3,,25.4,27.19,,,
8/2/2012,27.74,20.36,5.29,8.78,11.9,29.92,5.31,,25.36,27.17,,,
8/3/2012,27.74,20.31,5.29,8.79,11.91,29.92,5.32,,25.34,27.16,,,
8/4/2012,27.75,20.3,5.3,8.79,11.92,29.92,5.33,,25.35,27.15,,,
8/5/2012,27.75,20.28,5.31,8.79,11.94,29.91,5.34,,25.35,27.15,,,
8/6/2012,27.75,20.28,5.31,8.79,11.95,29.91,5.35,,25.32,27.15,,,
8/7/2012,27.76,20.24,5.31,8.79,11.96,29.91,5.37,,25.31,27.13,,,
8/8/2012,27.77,20.27,5.32,8.79,11.96,29.91,5.38,,25.32,27.12,,,
8/9/2012,27.8,20.34,5.33,8.79,11.94,29.91,5.39,,25.31,27.12,,,
8/10/2012,27.78,20.44,5.33,8.79,11.93,29.91,5.4,,25.29,27.12,,,
8/11/2012,27.78,20.46,5.34,8.79,11.94,29.91,5.41,,25.28,27.11,,,
8/12/2012,27.79,20.58,5.35,8.79,11.95,29.9,5.43,,25.28,27.09,,,
8/13/2012,27.81,20.45,5.35,8.79,11.95,29.91,5.44,,25.31,27.08,,,
8/14/2012,27.8,20.48,5.36,8.79,11.96,29.9,5.45,,25.28,27.08,,,
8/15/2012,27.8,20.55,5.36,8.8,11.96,29.9,5.46,,25.27,27.08,,,
8/16/2012,27.8,20.6,5.37,8.8,11.96,29.9,5.47,,25.26,27.08,,,
8/17/2012,27.76,20.58,5.37,8.8,11.96,29.9,5.49,,25.26,27.07,,,
8/18/2012,27.74,20.68,5.38,8.8,11.98,29.9,5.5,,25.26,27.05,,,
8/19/2012,27.74,20.78,5.39,8.81,11.97,29.9,5.51,,25.27,27.05,,,
8/20/2012,27.74,20.74,5.39,8.81,11.98,29.89,5.52,,25.25,27.03,,,
8/21/2012,27.74,20.64,5.4,8.81,11.98,29.89,5.53,,25.25,27.04,,,
8/22/2012,27.74,20.57,5.41,8.81,12,29.89,5.54,44.2,25.24,27.04,,,
8/23/2012,27.75,20.77,5.42,8.82,12.02,29.89,5.56,44.19,25.23,27.03,,,
8/24/2012,27.81,20.61,5.42,8.82,12.01,29.89,5.57,44.19,25.22,27.07,,,
8/25/2012,27.81,20.7,5.43,8.82,12.02,29.89,5.58,44.2,25.22,27.04,,,
8/26/2012,27.81,20.89,5.43,8.83,12.03,29.88,5.6,44.21,25.22,27.01,,,
8/27/2012,27.81,20.93,5.44,8.83,12.03,29.88,5.6,44.24,25.22,27.03,,,
8/28/2012,27.82,20.89,5.45,8.83,12.04,29.88,5.62,44.25,25.22,27.06,,,
8/29/2012,27.82,20.86,5.45,8.84,12.05,29.88,5.63,44.22,25.2,27.05,,,
8/30/2012,27.82,21.01,5.46,8.85,12.06,29.87,5.64,44.23,25.2,27.04,,,
8/31/2012,27.82,20.65,5.46,8.85,12.05,29.87,5.65,44.22,25.2,27.03,,,
9/1/2012,27.81,20.65,5.47,8.85,12.06,29.87,5.66,44.18,25.17,26.99,,,
9/2/2012,27.82,20.73,5.47,8.86,12.07,29.87,5.67,44.18,25.17,26.98,,,
9/3/2012,27.83,20.74,5.48,8.86,12.06,29.87,5.69,44.2,25.18,26.99,,,
9/4/2012,27.84,20.72,5.49,8.87,12.07,29.87,5.7,44.24,25.2,27,,,
9/5/2012,27.8,20.86,5.5,8.87,12.09,29.86,5.71,44.21,25.17,27.02,,,
9/6/2012,27.78,20.89,5.5,8.88,12.08,29.86,5.72,44.16,25.15,26.99,,,
9/7/2012,27.78,20.86,5.51,8.88,12.09,29.86,5.74,44.16,25.14,26.98,,,
9/8/2012,27.79,20.96,5.51,8.89,12.1,29.86,5.75,44.18,25.14,26.98,,,
9/9/2012,27.79,20.86,5.52,8.89,12.1,29.86,5.76,44.19,25.15,26.98,,,
9/10/2012,27.78,20.83,5.52,8.89,12.1,29.86,5.77,44.13,25.12,26.96,,,
9/11/2012,27.76,20.78,5.53,8.9,12.14,29.85,5.78,44.11,25.1,26.96,,,
9/12/2012,27.78,20.84,5.54,8.91,12.14,29.86,5.8,44.12,25.1,26.98,,,
9/13/2012,27.8,20.93,5.54,8.91,12.15,29.85,5.81,44.14,25.11,27,,,
9/14/2012,27.85,21.03,5.55,8.92,12.15,29.85,5.83,44.18,25.13,26.99,,,
9/15/2012,27.87,21.04,5.56,8.93,12.15,29.85,5.84,44.17,25.13,26.97,,,
9/16/2012,27.87,21.14,5.56,8.93,12.14,29.85,5.85,44.14,25.11,26.95,,,
9/17/2012,27.88,21.21,5.57,8.94,12.15,29.85,5.86,44.12,25.09,26.95,,,
9/18/2012,27.86,21.44,5.57,8.94,12.15,29.84,5.87,44.09,25.07,26.96,,,
9/19/2012,27.86,21.5,5.58,8.95,12.16,29.84,5.89,44.07,25.07,26.96,,,
9/20/2012,27.9,21.55,5.59,8.96,12.15,29.84,5.9,44.14,25.1,26.96,,,
9/21/2012,27.9,21.71,5.59,8.96,12.17,29.84,5.91,44.12,25.09,26.95,,,
9/22/2012,27.91,21.75,5.6,8.97,12.17,29.84,5.92,44.22,25.16,26.94,,,
9/23/2012,27.91,21.79,5.6,8.97,12.15,29.84,5.91,44.22,25.15,26.93,,,
9/24/2012,27.89,21.83,5.6,8.97,12.19,29.83,5.91,44.14,25.12,26.94,,,
9/25/2012,27.9,21.75,5.61,8.99,12.18,29.83,5.92,44.17,25.13,26.97,,,
9/26/2012,27.9,21.69,5.61,8.99,12.18,29.84,5.93,44.26,25.19,26.96,,,
9/27/2012,27.93,21.82,5.61,9,12.19,29.84,5.93,44.31,25.22,26.96,,,
9/28/2012,27.92,21.94,5.61,8.99,12.2,29.84,5.93,44.26,25.19,26.97,,,
9/29/2012,27.92,22.06,5.61,8.99,12.2,29.83,5.93,44.23,25.18,26.96,,,
9/30/2012,27.9,22.35,5.61,8.99,12.21,29.83,5.93,44.16,25.14,26.95,,,
10/1/2012,27.89,21.98,5.62,8.99,12.23,29.82,5.93,44.09,25.11,26.94,,,
10/2/2012,27.9,21.73,5.62,8.99,12.22,29.82,5.94,44.1,25.11,26.94,,,
10/3/2012,27.91,21.65,5.63,8.99,12.22,29.82,5.95,44.11,25.12,26.96,,,
10/4/2012,27.92,21.19,5.63,8.99,12.23,29.82,5.96,44.15,25.13,26.97,,,
10/5/2012,27.93,21.13,5.63,8.99,12.23,29.82,5.96,44.13,25.12,26.97,,,
10/6/2012,27.94,21.18,5.64,8.99,12.23,29.82,5.97,44.11,25.11,26.97,,,
10/7/2012,27.94,21.1,5.64,8.99,12.24,29.82,5.97,44.12,25.12,26.96,,,
10/8/2012,27.95,21.14,5.65,9,12.25,29.81,5.98,44.13,25.12,26.96,,,
10/9/2012,27.94,21.18,5.65,9,12.25,29.82,5.98,44.1,25.1,26.96,,,
10/10/2012,27.94,21.21,5.65,9,12.26,29.81,5.99,44.06,25.09,26.95,,,
10/11/2012,27.97,21.25,5.66,9.01,12.26,29.81,6,44.12,25.12,26.93,,,
10/12/2012,27.99,21.18,5.67,9.02,12.26,29.81,6.01,44.21,25.17,26.95,,,
10/13/2012,28,21.03,5.67,9.02,12.27,29.81,6.02,44.21,25.17,26.96,,,
10/14/2012,27.99,21.1,5.67,9.02,12.28,29.81,6.02,44.18,25.16,26.97,,,
10/15/2012,27.98,21.02,5.68,9.03,12.28,29.8,6.03,44.13,25.13,26.97,,,
10/16/2012,27.99,20.88,5.68,9.03,12.28,29.8,6.04,44.1,25.12,26.98,,,
10/17/2012,28,20.93,5.69,9.04,12.27,29.81,6.04,44.14,25.13,26.98,,,
10/18/2012,28,20.93,5.69,9.04,12.27,29.8,6.05,44.13,25.13,26.98,,,
10/19/2012,28,20.95,5.69,9.05,12.29,29.8,6.06,44.14,25.13,27.02,,,
10/20/2012,28,21.13,5.69,9.05,12.29,29.8,6.06,44.12,25.12,27.01,,,
10/21/2012,28,21.15,5.7,9.06,12.29,29.8,6.07,44.08,25.1,26.99,,,
10/22/2012,27.99,21.08,5.7,9.06,12.29,29.8,6.08,44.04,25.07,26.97,,,
10/23/2012,28,20.99,5.7,9.07,12.31,29.79,6.09,44.03,25.08,26.98,,,
10/24/2012,28.03,21.06,5.71,9.08,12.31,29.8,6.1,44.15,25.13,26.98,,,
10/25/2012,28.02,21.03,5.71,9.08,12.3,29.8,6.11,44.15,25.14,26.98,,,
10/26/2012,28.03,21.07,5.71,9.09,12.31,29.79,6.12,44.15,25.14,26.99,,,
10/27/2012,28.04,20.98,5.72,9.09,12.31,29.79,6.13,44.17,25.15,26.99,,,
10/28/2012,28.04,21.24,5.72,9.1,12.34,29.78,6.14,44.17,25.16,27,,,
10/29/2012,28.05,21.1,5.73,9.1,12.34,29.79,6.14,44.17,25.15,26.98,,,
10/30/2012,28.04,20.97,5.73,9.11,12.35,29.78,6.15,44.13,25.13,26.97,,,
10/31/2012,28.05,20.97,5.73,9.12,12.35,29.78,6.16,44.12,25.13,26.99,,,
11/1/2012,28.03,21.01,5.74,9.13,12.35,29.78,6.17,44.15,25.14,27.02,,,
11/2/2012,28.01,21.08,5.74,9.13,12.35,29.79,6.18,44.18,25.16,27.01,,,
11/3/2012,27.98,21.19,5.75,9.14,12.35,29.78,6.19,44.2,25.17,27,,,
11/4/2012,27.96,21.23,5.75,9.14,12.34,29.78,6.2,44.2,25.17,27,,,
11/5/2012,27.95,21.27,5.75,9.15,12.36,29.78,6.2,44.17,25.16,27.01,,,
11/6/2012,27.95,21.12,5.76,9.15,12.38,29.78,6.21,44.2,25.17,27,,,
11/7/2012,27.97,21.09,5.76,9.16,12.39,29.78,6.22,44.2,25.18,26.99,,,
11/8/2012,27.98,21.24,5.76,9.16,12.38,29.78,6.23,44.17,25.16,27,,,
11/9/2012,28.02,21.23,5.75,9.17,12.37,29.78,6.23,44.08,25.12,27.01,,,
11/10/2012,28.05,21.44,5.74,9.18,12.39,29.77,6.25,44.14,25.15,27.02,,,
11/11/2012,28.07,21.4,5.72,9.19,12.39,29.78,6.25,44.17,25.16,27,,,
11/12/2012,28.09,21.47,5.7,9.2,12.4,29.77,6.26,44.19,25.18,27,,,
11/13/2012,28.1,21.54,5.7,9.2,12.4,29.78,6.27,44.19,25.18,27,,,
11/14/2012,28.11,21.21,5.69,9.21,12.4,29.77,6.27,44.23,25.2,27.01,,,
11/15/2012,28.12,21.13,5.68,9.21,12.41,29.77,6.28,44.22,25.19,27,,,
11/16/2012,28.13,21.26,5.68,9.22,12.41,29.77,6.28,44.25,25.2,27.01,,,
11/17/2012,28.16,21.18,5.68,9.23,12.43,29.77,6.29,44.31,25.24,27.01,,,
11/18/2012,28.17,21.24,5.67,9.23,12.43,29.77,6.3,44.33,25.26,27.02,,,
11/19/2012,28.16,21.29,5.67,9.23,12.44,29.76,6.3,44.29,25.24,27.01,,,
11/20/2012,28.15,21.2,5.66,9.24,12.45,29.76,6.31,44.26,25.22,27.01,,,
11/21/2012,28.16,21.29,5.66,9.25,12.45,29.76,6.31,44.26,25.22,27.01,,,
11/22/2012,28.17,21.34,5.66,9.25,12.45,29.76,6.32,44.27,25.22,27.02,,,
11/23/2012,28.17,21.31,5.66,9.26,12.48,29.76,6.33,44.26,25.22,27.02,,,
11/24/2012,28.17,21.21,5.66,9.26,12.5,29.76,6.33,44.25,25.21,27.01,,,
11/25/2012,28.17,21.41,5.67,9.27,12.49,29.76,6.34,44.27,25.23,26.99,,,
11/26/2012,28.17,21.34,5.66,9.27,12.5,29.76,6.34,44.31,25.26,26.98,,,
11/27/2012,28.16,21.37,5.66,9.27,12.49,29.76,6.35,44.25,25.23,26.99,,,
